,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
96,0.1536,0.723205953,2.325104,0.706384252,83.9,3.229396104812622
97,0.1552,0.734056452,2.327095107,0.713822644,83.59,3.2038075923919678
98,0.1568,0.759436734,2.291237775,0.754834927,81.74,3.1255574226379395
99,0.1584,0.763242292,2.302993359,0.742365124,82.92,3.1177923679351807
100,0.16,0.767171592,2.314377861,0.742955928,83.54,3.1096649169921875
101,0.1616,0.770209286,2.340217884,0.751977975,81.53,3.1169488430023193
102,0.1632,0.773648839,2.351745225,0.755739596,81.9,3.1096115112304688
103,0.1648,0.778578047,2.354998422,0.758112554,82.38,3.092833995819092
104,0.1664,0.782568968,2.352900731,0.770067068,83.07,3.071981191635132
105,0.168,0.786567829,2.363881366,0.777380835,81.03,3.0641064643859863
106,0.1696,0.790358596,2.388090081,0.765267484,83.09,3.0692927837371826
107,0.1712,0.794589567,2.423030756,0.758814047,82.34,3.0841352939605713
108,0.1728,0.798004985,2.412364549,0.776104647,81.41,3.056523561477661
109,0.1744,0.802703191,2.422434443,0.793335924,80.51,3.0475268363952637
110,0.176,0.8065017,2.438886023,0.779636346,82.78,3.04546856880188
111,0.1776,0.810698698,2.444768898,0.796240474,81.65,3.033284902572632
112,0.1792,0.814096112,2.452589496,0.78711022,82.14,3.023798942565918
113,0.1808,0.818558103,2.469979582,0.800082671,81.26,3.0222418308258057
114,0.1824,0.823494643,2.494876656,0.794182942,82.33,3.027085065841675
115,0.184,0.827271309,2.473521508,0.815279966,81.7,2.99114990234375
116,0.1856,0.830707922,2.485839734,0.818874653,81.8,2.9862544536590576
117,0.1872,0.83537997,2.512299573,0.805581754,81.79,2.9929709434509277
118,0.1888,0.838738913,2.517610489,0.818618253,80.82,2.981997489929199
119,0.1904,0.843645302,2.539112037,0.815530137,82.33,2.984081745147705
120,0.192,0.848763313,2.539253243,0.834043886,81.2,2.967256546020508
121,0.1936,0.852055849,2.551362708,0.830465019,81.39,2.9626657962799072
122,0.1952,0.857031731,2.562114089,0.825198953,81.48,2.955507755279541
123,0.1968,0.861418442,2.561880867,0.841150603,80.83,2.9394781589508057
124,0.1984,0.865786479,2.576001079,0.843642547,81.61,2.9359841346740723
125,0.2,0.872281528,2.590595699,0.838578677,81.52,2.9311325550079346
126,0.2016,0.877158501,2.606772283,0.861637155,79.7,2.9290621280670166
127,0.2032,0.881924835,2.600402112,0.85649027,80.62,2.908097982406616
128,0.2048,0.885840071,2.608166829,0.862901668,81.45,2.8999595642089844
129,0.2064,0.890629576,2.629633075,0.871872157,80.52,2.902648448944092
130,0.208,0.893822517,2.633754966,0.865126567,80.15,2.89223575592041
131,0.2096,0.896650077,2.630232468,0.881538458,80.91,2.8759143352508545
132,0.2112,0.901987606,2.630743483,0.888163728,81.13,2.8610095977783203
133,0.2128,0.905787581,2.632634773,0.883821195,81.42,2.8486571311950684
134,0.2144,0.909948348,2.656320278,0.883746201,80.74,2.8540070056915283
135,0.216,0.915449896,2.677282499,0.891064597,80.14,2.855977773666382
136,0.2176,0.919323403,2.682097231,0.890958632,80.91,2.846219062805176
137,0.2192,0.922832058,2.687237197,0.895847611,79.59,2.837122678756714
138,0.2208,0.927892515,2.708907005,0.899263958,80.7,2.840099811553955
139,0.2224,0.932408746,2.706274078,0.902728018,81.69,2.824179172515869
