,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r4
260,0.052,1.673161643,1.890539462,1.653738743,39.16,2.044588565826416
261,0.0522,1.673069873,1.893733872,1.653162496,38.42,2.056035041809082
262,0.0524,1.67667144,1.881943831,1.6729118,38.06,1.9792451858520508
263,0.0526,1.677900183,1.894858403,1.693574461,38.56,2.030930995941162
264,0.0528,1.679950106,1.886707775,1.673298343,37.67,1.9788545370101929
265,0.053,1.678915967,1.891257877,1.674020027,40.98,2.0016121864318848
266,0.0532,1.679752156,1.889099886,1.666763764,38.53,1.9837106466293335
267,0.0534,1.682953487,1.909161645,1.662151635,37.92,2.058180809020996
268,0.0536,1.684625036,1.882385334,1.684263171,39.92,1.9208221435546875
269,0.0538,1.687030763,1.890436718,1.672113856,40.28,1.944422960281372
270,0.054,1.688492684,1.905573996,1.663625793,40.81,2.0049996376037598
271,0.0542,1.689449329,1.90067932,1.669076037,39.71,1.9741408824920654
272,0.0544,1.691623112,1.906230369,1.665873754,40.45,1.9861990213394165
273,0.0546,1.690669226,1.891832328,1.691042865,39.63,1.919454574584961
274,0.0548,1.691497263,1.90103282,1.681921746,40.19,1.9554134607315063
275,0.055,1.6934684,1.902109939,1.69467691,43.53,1.9476864337921143
276,0.0552,1.695110744,1.911499328,1.69058474,38.7,1.9799200296401978
277,0.0554,1.694812551,1.900723508,1.684804804,36.89,1.9279015064239502
278,0.0556,1.697574843,1.902900822,1.677639892,39.36,1.9216954708099365
279,0.0558,1.698698006,1.900128777,1.704696756,39.75,1.899965763092041
280,0.056,1.698778459,1.9025559,1.68446807,39.11,1.907585620880127
281,0.0562,1.702723757,1.89415411,1.698246595,38.84,1.845598578453064
282,0.0564,1.704551886,1.921316339,1.683513445,38.54,1.9604440927505493
283,0.0566,1.705192795,1.902074648,1.701687821,39.05,1.8650678396224976
