,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
278,0.12232,2.053756202,2.652963524,2.032199175,19.4,2.21329665184021
279,0.12276,2.060568626,2.642736129,2.056787641,19.77,2.177685499191284
280,0.1232,2.061072885,2.618444099,2.055649959,22.58,2.1269922256469727
281,0.12364,2.062503048,2.613049455,2.05861939,19.71,2.1101722717285156
282,0.12408,2.066274509,2.586246159,2.082925112,19.37,2.0471019744873047
283,0.12452,2.071365233,2.640925221,2.058975363,22.71,2.1387012004852295
284,0.12496,2.075706572,2.629699488,2.068613759,19.67,2.1055541038513184
285,0.1254,2.076272105,2.57834407,2.089199962,20.65,2.000941038131714
286,0.12584,2.08146324,2.579707558,2.095135333,19.96,1.9898109436035156
287,0.12628,2.084339602,2.628562919,2.063584153,19.93,2.0759732723236084
288,0.12672,2.08837242,2.571448974,2.102984472,19.61,1.9524736404418945
289,0.12716,2.091804681,2.63680168,2.076763221,19.9,2.070248603820801
290,0.1276,2.096401323,2.611774868,2.087046874,19.22,2.0097217559814453
291,0.12804,2.102291038,2.612555243,2.090868642,24.19,1.996299386024475
292,0.12848,2.105777895,2.565978584,2.117729667,19.53,1.8925838470458984
293,0.12892,2.115360863,2.567384388,2.11908345,20.16,1.8724923133850098
294,0.12936,2.117128919,2.573301629,2.123091924,20.83,1.877867579460144
295,0.1298,2.133309081,2.538328732,2.143658144,19.75,1.766446828842163
296,0.13024,2.14651874,2.520391116,2.15913987,18.94,1.6942981481552124
297,0.13068,2.310747152,2.311498157,2.308560991,10.0,0.07580835372209549
298,0.13112,2.31154002,2.312001783,2.307050802,10.0,0.0593438446521759
299,0.13156,2.311258926,2.312196615,2.312440089,10.0,0.08442436903715134
300,0.132,2.311387152,2.31362261,2.317328102,10.0,0.13013538718223572
301,0.13244,2.311426247,2.312894235,2.31689808,10.0,0.10528160631656647
302,0.13288,2.310681594,2.311417674,2.310022061,10.0,0.07442744076251984
303,0.13332,2.311461011,2.312661976,2.314245992,10.0,0.09491119533777237
304,0.13376,2.311136933,2.311423864,2.305577536,10.0,0.046315427869558334
305,0.1342,2.311379891,2.312706718,2.317789943,10.0,0.09943310171365738
306,0.13464,2.310843054,2.31208672,2.313735231,10.0,0.09610901027917862
307,0.13508,2.310615842,2.311083935,2.30742627,10.0,0.05886678025126457
308,0.13552,2.31058961,2.312482156,2.319685067,10.0,0.11817368865013123
309,0.13596,2.310655806,2.311529644,2.308398733,10.0,0.08016949892044067
310,0.1364,2.31044723,2.313334566,2.309714905,10.0,0.1454927772283554
311,0.13684,2.311915342,2.313271848,2.315100427,10.0,0.09956449270248413
312,0.13728,2.310163063,2.310636798,2.306810125,10.0,0.058744218200445175
